sampleplotid,x,y,measurementdate,g,d,h,v,v.ma,v.ku,v.lp,myear,filename.1,a.date.1,a.window.1,filename.2,a.date.2,a.window.2,v.lp.proc
912114,347992.23,6935505.33,2013,23.5,11.6,11.5,134.83,9.71,57.86,67.25,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223E4.laz,2013-07-18,C,NA,NA,NA,50
912115,348238.31,6935753.96,2013,22.2,15,13.6,152.91,152.26,0,0.65,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223E4.laz,2013-07-18,C,NA,NA,NA,0
912117,348736.95,6935753.77,2013,10.8,13.8,12,65.78,29.58,25.87,10.33,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223E4.laz,2013-07-18,C,NA,NA,NA,16
912123,352290.93,6935250.7,2013,15.1,16,13.3,102.41,98,1.05,3.36,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223G2.laz,2013-07-18,C,NA,NA,NA,3
912124,352287.39,6935505.58,2013,27.7,24.1,20,256.91,169.89,0.16,86.86,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223G2.laz,2013-07-18,C,NA,NA,NA,34
912125,352547.49,6935745.01,2013,22.9,24.7,18,195.18,159.22,16.51,19.45,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223G2.laz,2013-07-18,C,NA,NA,NA,10
912128,353291.41,6935751.86,2013,8.7,22.8,15.6,66.33,66.33,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223G4.laz,2013-07-18,C,NA,NA,NA,0
912141,360883.07,6934746.62,2013,12,12.2,10.4,65.65,58.26,5.03,2.36,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241A4.laz,2013-07-18,C,NA,NA,NA,4
912143,360890.98,6935249.84,2013,21.7,25.5,21.1,213.58,195.75,16.01,1.82,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241A4.laz,2013-07-18,C,NA,NA,NA,1
912144,360888.2,6935506.45,2013,18.3,16.3,16.2,146.1,146.1,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241A4.laz,2013-07-18,C,NA,NA,NA,0
912147,361645.11,6935747.31,2013,15.7,23.7,18.6,138.16,98.88,0.81,38.47,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241A4.laz,2013-07-18,C,NA,NA,NA,28
912153,365192.1,6935253.3,2013,30.7,13.7,12.4,183.92,53.88,0.4,129.64,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241C4.laz,2013-07-18,C,NA,NA,NA,70
912155,365435.71,6935747.95,2013,24.4,19.6,17.1,202.33,179.41,17.04,5.88,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241C4.laz,2013-07-18,C,NA,NA,NA,3
912158,366184.25,6935752.95,2013,18.8,24.2,19.4,169.38,92.95,1.33,75.09,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241C4.laz,2013-07-18,C,NA,NA,NA,44
912161,369488.72,6934756.68,2013,23.6,23.8,18.8,211.18,208.44,2.41,0.33,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241E2.laz,2013-07-18,C,NA,NA,NA,0
912162,369490.05,6934999.71,2013,30.1,23.7,17.4,251.07,213.5,36.97,0.59,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241E2.laz,2013-07-18,C,NA,NA,NA,0
912165,369738.42,6935744.22,2013,25.5,14.5,12.5,162.67,113.65,17.95,31.06,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241E2.laz,2013-07-18,C,NA,NA,NA,19
912166,369991.23,6935750.97,2013,12.7,13.4,11.3,71.49,34.28,17.68,19.54,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241E2.laz,2013-07-18,C,NA,NA,NA,27
912171,373787.92,6934745.93,2013,4,13.7,9.6,20.55,20.55,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241E4.laz,2013-07-18,C,NA,NA,NA,0
912172,373789.64,6935001.67,2013,21,23.7,18.6,186.66,186.66,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241E4.laz,2013-07-18,C,NA,NA,NA,0
912173,373790.11,6935253.3,2013,19.1,18.3,14.6,137.66,64.1,70.62,2.94,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241E4.laz,2013-07-18,C,NA,NA,NA,2
912175,374027.61,6935761.04,2013,42.5,21.4,16.9,329.86,0,236,93.87,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241G2.laz,2013-07-18,C,NA,NA,NA,28
912177,374548.18,6935741.55,2013,18.2,20.3,17.1,147.6,28.96,71.89,46.75,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241G2.laz,2013-07-18,C,NA,NA,NA,32
912178,374790.72,6935751.91,2013,12.3,11.5,8.9,57.44,10.6,46.83,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241G2.laz,2013-07-18,C,NA,NA,NA,0
912182,378092.41,6934999.42,2013,16.5,11.8,9.2,81.35,81.2,0,0.15,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241G4.laz,2013-07-18,C,NA,NA,NA,0
912184,378093.73,6935498.85,2013,20.4,24.1,18.1,175.38,161.25,0,14.13,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241G4.laz,2013-07-18,C,NA,NA,NA,8
912185,378347.63,6935756.58,2013,23.5,16.6,14.7,169.11,43.85,82.15,43.11,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241G4.laz,2013-07-18,C,NA,NA,NA,25
912186,378582.8,6935748.59,2013,33.3,19.3,16.6,267.36,220.16,10.69,36.51,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241G4.laz,2013-07-18,C,NA,NA,NA,14
912187,378842.22,6935747.83,2013,24.8,22.1,17.9,212.9,212.13,0,0.76,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241G4.laz,2013-07-18,C,NA,NA,NA,0
912188,379087.95,6935748.21,2013,22.1,17.3,14.2,152.87,100.34,15.71,36.82,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241G4.laz,2013-07-18,C,NA,NA,NA,24
912191,382392.28,6934750.67,2013,15.5,18.5,13,101.31,84.01,7.59,9.72,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4243A2.laz,2013-07-18,C,NA,NA,NA,10
912192,382387.79,6935001.3,2013,15.9,14,10.9,88.41,70.72,1.37,16.32,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4243A2.laz,2013-07-18,C,NA,NA,NA,18
912193,382389.78,6935250.23,2013,18.2,20,13.7,123.3,123.03,0.27,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4243A2.laz,2013-07-18,C,NA,NA,NA,0
912194,382392.46,6935509.83,2013,14.9,12.8,9.9,73.9,28.23,10.13,35.54,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4243A2.laz,2013-07-18,C,NA,NA,NA,48
912196,382887.87,6935745.67,2013,9.3,15.1,11.6,55.39,55.39,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4243A2.laz,2013-07-18,C,NA,NA,NA,0
912197,383138.73,6935749,2013,1.9,7.8,5.5,6.76,6.76,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4243A4.laz,2013-07-18,C,NA,NA,NA,0
912198,383391.2,6935749.19,2013,15.3,25.4,17.4,128.06,125.83,0.93,1.3,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4243A4.laz,2013-07-18,C,NA,NA,NA,1
913081,335088.8,6939049.53,2013,19.2,24.6,17,155.8,135.4,0,20.4,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223B4.laz,2013-07-19,C,NA,NA,NA,13
913084,335089.4,6939800.12,2013,11.1,13.3,10,58.41,57.95,0,0.45,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223B4.laz,2013-07-19,C,NA,NA,NA,1
913086,335584.56,6940046.52,2013,17.4,26.9,20.6,168.72,167.81,0.91,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223B4.laz,2013-07-19,C,NA,NA,NA,0
913087,335835.66,6940045.69,2013,24.4,19.9,17.4,205.49,171.18,11.12,23.19,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223B4.laz,2013-07-19,C,NA,NA,NA,11
913088,336088.12,6940048.9,2013,22.7,19.1,14.6,163.7,163.49,0,0.21,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223B4.laz,2013-07-19,C,NA,NA,NA,0
913091,339390.23,6939055.57,2013,12.5,11.1,10,64.53,6.54,49.39,8.6,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223D2.laz,2013-07-19,C,NA,NA,NA,13
913093,339389.21,6939600.39,2013,25.2,21.3,19.3,232.71,232.15,0,0.56,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223D2.laz,2013-07-19,C,NA,NA,NA,0
913106,344192.17,6940051.82,2013,11,17.4,15.3,81.27,21.38,30.71,29.17,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223F2.laz,2013-07-19,C,NA,NA,NA,36
913107,344440.19,6940051.88,2013,15.1,16.8,12.8,97.94,97.94,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4223F2.laz,2013-07-19,C,NA,NA,NA,0
913132,356582.05,6939317.64,2013,17.1,18.5,16.2,135.78,135.08,0.69,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241B2.laz,2013-07-19,C,NA,NA,NA,0
913135,356838.35,6940051.32,2013,20.3,20.2,16.9,164.51,124.52,4.97,35.02,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241B2.laz,2013-07-19,C,NA,NA,NA,21
913136,357088.64,6940054.09,2013,25.3,19.3,15.5,177.62,0.46,0,177.16,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241B2.laz,2013-07-19,C,NA,NA,NA,100
913138,357589.38,6940054.11,2013,54.2,29.2,20.7,512.2,151.74,329.88,30.58,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241B2.laz,2013-07-19,C,NA,NA,NA,6
913141,360887.76,6939044.77,2013,15.3,12.9,11.1,88.71,88.71,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241B4.laz,2013-07-19,C,NA,NA,NA,0
913144,360888.83,6939796.96,2013,10.1,11.8,8.2,42.76,13.37,0,29.39,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241B4.laz,2013-07-19,C,NA,NA,NA,69
913151,365187.03,6939050.98,2013,33.7,25.3,18.5,291.4,63.98,215.51,11.91,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241D4.laz,2013-07-19,C,NA,NA,NA,4
913152,365186.03,6939304.01,2013,18.5,26.6,21.8,184.87,48.12,84.15,52.6,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241D4.laz,2013-07-19,C,NA,NA,NA,28
913154,365188.6,6939804.18,2013,20,18.7,15.5,151.94,145.98,0,5.96,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241D4.laz,2013-07-19,C,NA,NA,NA,4
913157,365942.17,6940057.59,2013,25.6,14.7,13.9,175.03,7.32,103.8,63.91,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241D4.laz,2013-07-19,C,NA,NA,NA,37
913158,366185.52,6940048.38,2013,14,27.9,17.9,115.85,91.18,0.93,23.73,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241D4.laz,2013-07-19,C,NA,NA,NA,20
913162,369486.99,6939301.11,2013,16.3,15.4,12.2,101.42,94.26,0,7.16,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241F2.laz,2013-07-19,C,NA,NA,NA,7
913163,369486.4,6939548.15,2013,29.1,19.2,14.5,206.58,118.64,66.47,21.47,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241F2.laz,2013-07-19,C,NA,NA,NA,10
913164,369483.54,6939800.58,2013,24.7,21.3,16.3,191.12,142.19,5.8,43.14,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241F2.laz,2013-07-19,C,NA,NA,NA,23
913165,369739.04,6940054.34,2013,17.7,12.4,9,85.96,49.11,28.84,8.01,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241F2.laz,2013-07-19,C,NA,NA,NA,9
913167,370239.37,6940051.73,2013,10.7,19.2,15.2,79.71,68.13,2.13,9.45,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241F2.laz,2013-07-19,C,NA,NA,NA,12
913172,373790.73,6939304.62,2013,21.4,24.2,18.1,185.21,183.84,1.37,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241F4.laz,2013-07-19,C,NA,NA,NA,0
913173,373788.88,6939553.58,2013,22,18.6,15.1,163.9,138.86,22.44,2.6,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241F4.laz,2013-07-19,C,NA,NA,NA,2
913174,373790.56,6939801.83,2013,25.3,25.9,20.9,249.96,131.93,118.02,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241F4.laz,2013-07-19,C,NA,NA,NA,0
913175,374040.96,6940051.83,2013,11.4,20,15.7,86.42,0,86.42,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241H2.laz,2013-07-19,C,NA,NA,NA,0
913181,378090.56,6939047.3,2013,34.8,35.5,26,397.54,0,387.44,10.1,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241H4.laz,2013-07-19,C,NA,NA,NA,3
913183,378089.04,6939558.64,2013,21.5,16.4,15.9,168.03,144.07,8.41,15.55,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241H4.laz,2013-07-19,C,NA,NA,NA,9
913184,378079.84,6939796.32,2013,37.8,16.2,15.9,290.78,47.33,108.09,135.37,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241H4.laz,2013-07-19,C,NA,NA,NA,47
913186,378589.08,6940055.49,2013,25.3,22,20.3,244.31,240.22,4.09,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241H4.laz,2013-07-19,C,NA,NA,NA,0
913187,378841.26,6940053.04,2013,24.3,25.5,22.5,256.52,256.52,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241H4.laz,2013-07-19,C,NA,NA,NA,0
913188,379091.34,6940054.18,2013,26.5,16.6,15,193.06,72.52,47.57,72.97,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4241H4.laz,2013-07-19,C,NA,NA,NA,38
913192,382392,6939305.36,2013,23.8,21.6,16.8,193.58,189.46,1.91,2.21,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4243B2.laz,2013-07-19,C,NA,NA,NA,1
914085,335335.64,6944345.8,2013,11.4,10.2,10.2,57.64,2.81,4.87,49.96,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224A3.laz,2013-07-27,C,NA,NA,NA,87
914088,336090.1,6944351.04,2013,0.7,5.9,6.5,2.7,0,0,2.7,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224A3.laz,2013-07-27,C,NA,NA,NA,100
914093,339392.71,6943860.6,2013,41.5,26.3,20.7,393.23,102.13,211.11,80,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224C1.laz,2013-07-27,C,NA,NA,NA,20
914097,340139.71,6944350.72,2013,10.5,18.8,13.4,70.53,69.82,0,0.71,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224C1.laz,2013-07-27,C,NA,NA,NA,1
914098,340393.5,6944352.47,2013,13,18.4,14.2,91.46,52.76,31.2,7.51,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224C1.laz,2013-07-27,C,NA,NA,NA,8
914102,343692.45,6943600.15,2013,16.3,19.2,16.5,130.29,113.13,0,17.16,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224C3.laz,2013-07-27,C,NA,NA,NA,13
914105,343942.08,6944355.55,2013,23.3,22.2,17.6,194.32,117.81,42.45,34.06,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224C3.laz,2013-07-27,C,NA,NA,NA,18
914108,344688.85,6944353.36,2013,9.7,12.7,11.4,56.47,43.76,0,12.71,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224E1.laz,2013-07-27,C,NA,NA,NA,23
914111,347991.26,6943351.32,2013,21,22.8,18.4,185.11,126.83,50.76,7.53,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224E3.laz,2013-07-27,C,NA,NA,NA,4
914113,347992.46,6943852.15,2013,13.8,15.1,11.1,78.36,69.42,0,8.94,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224E3.laz,2013-07-27,C,NA,NA,NA,11
914114,347986.61,6944102.03,2013,15.4,17.6,14.5,110.32,101.6,7.81,0.9,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224E3.laz,2013-07-27,C,NA,NA,NA,1
914118,348990.9,6944358.17,2013,33.1,13.8,12.7,206.01,91.09,2.87,112.05,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224E3.laz,2013-07-27,C,NA,NA,NA,54
914122,352290.54,6943601.7,2013,13.5,22,16.8,107.24,22.95,62.52,21.77,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224G1.laz,2013-07-27,C,NA,NA,NA,20
914125,352543.55,6944348.61,2013,36.7,30.5,22.8,373.99,38.5,247.91,87.58,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4224G1.laz,2013-07-27,C,NA,NA,NA,23
914131,356589.6,6943345.31,2013,24.5,21,18,211.22,10.13,172.75,28.34,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242A1.laz,2013-07-27,C,NA,NA,NA,13
914132,356591.11,6943606.54,2013,18.2,12.1,11.4,102.27,16.66,35.85,49.75,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242A1.laz,2013-07-27,C,NA,NA,NA,49
914133,356586.65,6943854.03,2013,17.8,21.7,15.7,136.17,135.68,0,0.49,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242A1.laz,2013-07-27,C,NA,NA,NA,0
914134,356592.89,6944100.96,2013,8,9.8,8.3,36.84,31.49,0.78,4.56,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242A1.laz,2013-07-27,C,NA,NA,NA,12
914137,357340.84,6944348.63,2013,4.7,8.3,7.8,18.69,0,0,18.69,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242A1.laz,2013-07-27,C,NA,NA,NA,100
914141,360890.59,6943346.07,2013,26.7,15.2,13.8,182.73,160.19,0.9,21.64,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242A3.laz,2013-07-27,C,NA,NA,NA,12
914145,361135.82,6944348.72,2013,28.3,23.3,19.7,265.16,253.34,1.34,10.47,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242A3.laz,2013-07-27,C,NA,NA,NA,4
914146,361386.25,6944352.04,2013,26.2,14.5,15,191.19,43.52,21.74,125.92,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242A3.laz,2013-07-27,C,NA,NA,NA,66
914152,365190.95,6943603.04,2013,11.7,10.8,8.1,51.1,32.78,7,11.32,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/2/N4242C3.laz,2013-07-27,C,NA,NA,NA,22
914153,365188.3,6943847.83,2013,16.5,18.7,14.5,117.86,106.27,9.69,1.9,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/2/N4242C3.laz,2013-07-27,C,NA,NA,NA,2
914154,365192.81,6944101.97,2013,20.5,26.6,19.7,190.88,162.6,18.4,9.87,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/2/N4242C3.laz,2013-07-27,C,NA,NA,NA,5
914155,365440.82,6944348.82,2013,22.1,21.4,19,199.2,143.65,2.92,52.63,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/2/N4242C3.laz,2013-07-27,C,NA,NA,NA,26
914156,365689.46,6944348.17,2013,26.4,24.6,18,226.57,178.36,44.45,3.75,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/2/N4242C3.laz,2013-07-27,C,NA,NA,NA,2
